Timestamp,Age,Hand,Status,Movement,Thumb,Index,Middle,Ring,Pinky,AngleThumb,AngleIndex,AngleMiddle,AngleRing,AnglePinky,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,AngleX,AngleY,AngleZ,AbductionAngle,RotationAngle,MovementMagnitude
10685,11,L,Healthy,FLEXION,708.0,1115.0,688.0,701.0,869.0,6.1,0.1,10.0,8.1,13.0,-0.419,0.878,0.265,-3.668,-4.728,-14.731,73.2,24.6,64.5,-0.0,-0.0,0.0
10711,11,L,Healthy,FLEXION,709.0,1115.0,686.0,699.0,869.0,6.4,0.1,9.2,7.4,13.0,-0.422,0.868,0.266,-3.997,-4.724,-17.366,72.9,24.9,64.1,-0.0,-0.0,0.0
10737,11,L,Healthy,FLEXION,707.0,1119.0,685.0,701.0,866.0,5.8,0.1,8.8,8.1,11.7,-0.419,0.866,0.269,-3.321,-4.205,-15.238,72.7,24.8,64.2,-0.0,-0.0,0.0
10763,11,L,Healthy,FLEXION,710.0,1114.0,689.0,699.0,868.0,6.7,0.1,10.4,7.4,12.5,-0.418,0.867,0.268,-2.442,-2.775,-11.607,72.8,24.7,64.3,-0.0,-0.0,0.0
10789,11,L,Healthy,FLEXION,708.0,1116.0,686.0,701.0,867.0,6.1,0.1,9.2,8.1,12.1,-0.417,0.871,0.264,-1.453,-1.941,-8.784,73.1,24.6,64.4,-0.0,-0.0,0.0
10815,11,L,Healthy,FLEXION,705.0,1114.0,687.0,699.0,868.0,5.2,0.1,9.6,7.4,12.5,-0.414,0.878,0.261,-0.577,-1.424,-6.431,73.5,24.4,64.7,-0.0,-0.0,0.0
10841,11,L,Healthy,FLEXION,706.0,1114.0,687.0,700.0,868.0,5.5,0.1,9.6,7.7,12.5,-0.413,0.883,0.255,0.422,-1.167,-4.53,73.9,24.2,64.9,-0.0,-0.0,0.0
10867,11,L,Healthy,FLEXION,710.0,1114.0,688.0,703.0,868.0,6.7,0.1,10.0,8.8,12.5,-0.412,0.886,0.251,1.156,-0.99,-2.755,74.2,24.1,65.1,-0.0,-0.0,0.0
10893,11,L,Healthy,FLEXION,711.0,1114.0,688.0,698.0,868.0,7.1,0.1,10.0,7.1,12.5,-0.411,0.89,0.244,1.474,-1.125,-1.155,74.6,24.0,65.2,-0.0,-0.0,0.0
10919,11,L,Healthy,FLEXION,704.0,1115.0,687.0,701.0,868.0,4.9,0.1,9.6,8.1,12.5,-0.413,0.892,0.242,2.241,-2.588,-0.669,74.8,24.1,65.2,-0.0,-0.0,0.0
10945,11,L,Healthy,FLEXION,708.0,1115.0,686.0,698.0,868.0,6.1,0.1,9.2,7.1,12.5,-0.41,0.896,0.241,2.599,-3.909,-0.624,74.9,23.8,65.4,-0.0,-0.0,0.0
10971,11,L,Healthy,FLEXION,705.0,1113.0,686.0,701.0,867.0,5.2,0.1,9.2,8.1,12.1,-0.412,0.89,0.241,3.195,-4.345,-1.424,74.8,24.1,65.2,-0.0,-0.0,0.0
10998,11,L,Healthy,FLEXION,705.0,1116.0,688.0,702.0,870.0,5.2,0.1,10.0,8.5,13.5,-0.41,0.89,0.241,3.513,-4.154,-0.448,74.8,24.0,65.3,-0.0,-0.0,0.0
11024,11,L,Healthy,FLEXION,705.0,1116.0,687.0,701.0,869.0,5.2,0.1,9.6,8.1,13.0,-0.406,0.887,0.242,2.809,-3.67,0.19,74.7,23.8,65.4,-0.0,-0.0,0.0
11050,11,L,Healthy,FLEXION,706.0,1114.0,686.0,697.0,869.0,5.5,0.1,9.2,6.7,13.0,-0.401,0.886,0.242,2.611,-3.467,0.821,74.7,23.6,65.7,-0.0,-0.0,0.0
11076,11,L,Healthy,FLEXION,707.0,1115.0,687.0,701.0,867.0,5.8,0.1,9.6,8.1,12.1,-0.399,0.885,0.24,2.403,-2.349,1.463,74.8,23.5,65.7,-0.0,-0.0,0.0
